home_id,timestamp,device_id,device_type,room,status,power_watt,user_present,activity,indoor_temp,outdoor_temp,humidity,light_level,day_of_week,hour_of_day,price_kWh
9,2022-01-01 04:30:00,fridge9,fridge,kitchen,on,203.23,1,sleeping,14.9,13.7,45.2,75.1,5,4,1500
9,2022-01-01 04:30:00,washer9,washer,laundry_room,off,0.0,1,sleeping,14.9,13.7,45.2,75.1,5,4,1500
10,2022-01-01 04:30:00,air_conditioner10,air_conditioner,bedroom,off,0.0,1,sleeping,7.0,7.3,71.8,98.1,5,4,1500
10,2022-01-01 04:30:00,light10,light,living_room,off,0.0,1,sleeping,7.0,7.3,71.8,98.1,5,4,1500
10,2022-01-01 04:30:00,tv10,tv,living_room,off,0.0,1,sleeping,7.0,7.3,71.8,98.1,5,4,1500
10,2022-01-01 04:30:00,fridge10,fridge,kitchen,on,306.36,1,sleeping,7.0,7.3,71.8,98.1,5,4,1500
10,2022-01-01 04:30:00,washer10,washer,laundry_room,off,0.0,1,sleeping,7.0,7.3,71.8,98.1,5,4,1500
1,2022-01-01 04:45:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,sleeping,7.0,6.2,69.7,15.0,5,4,1500
1,2022-01-01 04:45:00,light1,light,living_room,off,0.0,1,sleeping,7.0,6.2,69.7,15.0,5,4,1500
1,2022-01-01 04:45:00,tv1,tv,living_room,off,0.0,1,sleeping,7.0,6.2,69.7,15.0,5,4,1500
1,2022-01-01 04:45:00,fridge1,fridge,kitchen,on,291.22,1,sleeping,7.0,6.2,69.7,15.0,5,4,1500
1,2022-01-01 04:45:00,washer1,washer,laundry_room,off,0.0,1,sleeping,7.0,6.2,69.7,15.0,5,4,1500
2,2022-01-01 04:45:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,sleeping,11.7,12.0,44.2,91.0,5,4,1500
2,2022-01-01 04:45:00,light2,light,living_room,off,0.0,1,sleeping,11.7,12.0,44.2,91.0,5,4,1500
2,2022-01-01 04:45:00,tv2,tv,living_room,off,0.0,1,sleeping,11.7,12.0,44.2,91.0,5,4,1500
2,2022-01-01 04:45:00,fridge2,fridge,kitchen,on,221.11,1,sleeping,11.7,12.0,44.2,91.0,5,4,1500
2,2022-01-01 04:45:00,washer2,washer,laundry_room,off,0.0,1,sleeping,11.7,12.0,44.2,91.0,5,4,1500
3,2022-01-01 04:45:00,air_conditioner3,air_conditioner,bedroom,off,0.0,1,sleeping,9.2,7.5,80.2,72.1,5,4,1500
3,2022-01-01 04:45:00,light3,light,living_room,off,0.0,1,sleeping,9.2,7.5,80.2,72.1,5,4,1500
3,2022-01-01 04:45:00,tv3,tv,living_room,off,0.0,1,sleeping,9.2,7.5,80.2,72.1,5,4,1500
3,2022-01-01 04:45:00,fridge3,fridge,kitchen,on,214.23,1,sleeping,9.2,7.5,80.2,72.1,5,4,1500
3,2022-01-01 04:45:00,washer3,washer,laundry_room,off,0.0,1,sleeping,9.2,7.5,80.2,72.1,5,4,1500
4,2022-01-01 04:45:00,air_conditioner4,air_conditioner,bedroom,off,0.0,1,sleeping,11.7,13.1,35.9,76.8,5,4,1500
4,2022-01-01 04:45:00,light4,light,living_room,off,0.0,1,sleeping,11.7,13.1,35.9,76.8,5,4,1500
4,2022-01-01 04:45:00,tv4,tv,living_room,off,0.0,1,sleeping,11.7,13.1,35.9,76.8,5,4,1500
4,2022-01-01 04:45:00,fridge4,fridge,kitchen,on,278.8,1,sleeping,11.7,13.1,35.9,76.8,5,4,1500
4,2022-01-01 04:45:00,washer4,washer,laundry_room,off,0.0,1,sleeping,11.7,13.1,35.9,76.8,5,4,1500
5,2022-01-01 04:45:00,air_conditioner5,air_conditioner,bedroom,on,792.06,1,sleeping,5.2,6.0,89.5,30.4,5,4,1500
5,2022-01-01 04:45:00,light5,light,living_room,off,0.0,1,sleeping,5.2,6.0,89.5,30.4,5,4,1500
5,2022-01-01 04:45:00,tv5,tv,living_room,off,0.0,1,sleeping,5.2,6.0,89.5,30.4,5,4,1500
5,2022-01-01 04:45:00,fridge5,fridge,kitchen,on,542.6234417151855,1,sleeping,5.2,6.0,89.5,30.4,5,4,1500
5,2022-01-01 04:45:00,washer5,washer,laundry_room,off,0.0,1,sleeping,5.2,6.0,89.5,30.4,5,4,1500
6,2022-01-01 04:45:00,air_conditioner6,air_conditioner,bedroom,off,0.0,1,sleeping,13.9,13.6,40.3,37.6,5,4,1500
6,2022-01-01 04:45:00,light6,light,living_room,off,0.0,1,sleeping,13.9,13.6,40.3,37.6,5,4,1500
6,2022-01-01 04:45:00,tv6,tv,living_room,off,0.0,1,sleeping,13.9,13.6,40.3,37.6,5,4,1500
6,2022-01-01 04:45:00,fridge6,fridge,kitchen,on,284.06,1,sleeping,13.9,13.6,40.3,37.6,5,4,1500
6,2022-01-01 04:45:00,washer6,washer,laundry_room,off,0.0,1,sleeping,13.9,13.6,40.3,37.6,5,4,1500
7,2022-01-01 04:45:00,air_conditioner7,air_conditioner,bedroom,off,0.0,1,sleeping,10.8,11.9,43.1,83.4,5,4,1500
7,2022-01-01 04:45:00,light7,light,living_room,off,0.0,1,sleeping,10.8,11.9,43.1,83.4,5,4,1500
7,2022-01-01 04:45:00,tv7,tv,living_room,off,0.0,1,sleeping,10.8,11.9,43.1,83.4,5,4,1500
7,2022-01-01 04:45:00,fridge7,fridge,kitchen,on,211.34,1,sleeping,10.8,11.9,43.1,83.4,5,4,1500
7,2022-01-01 04:45:00,washer7,washer,laundry_room,off,0.0,1,sleeping,10.8,11.9,43.1,83.4,5,4,1500
8,2022-01-01 04:45:00,air_conditioner8,air_conditioner,bedroom,off,0.0,1,sleeping,12.2,13.0,58.8,21.9,5,4,1500
8,2022-01-01 04:45:00,light8,light,living_room,off,0.0,1,sleeping,12.2,13.0,58.8,21.9,5,4,1500
8,2022-01-01 04:45:00,tv8,tv,living_room,off,0.0,1,sleeping,12.2,13.0,58.8,21.9,5,4,1500
8,2022-01-01 04:45:00,fridge8,fridge,kitchen,on,218.22,1,sleeping,12.2,13.0,58.8,21.9,5,4,1500
8,2022-01-01 04:45:00,washer8,washer,laundry_room,off,0.0,1,sleeping,12.2,13.0,58.8,21.9,5,4,1500
9,2022-01-01 04:45:00,air_conditioner9,air_conditioner,bedroom,off,0.0,1,sleeping,15.7,13.8,70.5,8.3,5,4,1500
9,2022-01-01 04:45:00,light9,light,living_room,off,0.0,1,sleeping,15.7,13.8,70.5,8.3,5,4,1500
9,2022-01-01 04:45:00,tv9,tv,living_room,off,0.0,1,sleeping,15.7,13.8,70.5,8.3,5,4,1500
9,2022-01-01 04:45:00,fridge9,fridge,kitchen,on,268.69,1,sleeping,15.7,13.8,70.5,8.3,5,4,1500
9,2022-01-01 04:45:00,washer9,washer,laundry_room,off,0.0,1,sleeping,15.7,13.8,70.5,8.3,5,4,1500
10,2022-01-01 04:45:00,air_conditioner10,air_conditioner,bedroom,off,0.0,1,sleeping,11.1,12.5,60.5,95.6,5,4,1500
10,2022-01-01 04:45:00,light10,light,living_room,off,0.0,1,sleeping,11.1,12.5,60.5,95.6,5,4,1500
10,2022-01-01 04:45:00,tv10,tv,living_room,off,0.0,1,sleeping,11.1,12.5,60.5,95.6,5,4,1500
10,2022-01-01 04:45:00,fridge10,fridge,kitchen,on,216.78,1,sleeping,11.1,12.5,60.5,95.6,5,4,1500
10,2022-01-01 04:45:00,washer10,washer,laundry_room,off,0.0,1,sleeping,11.1,12.5,60.5,95.6,5,4,1500
1,2022-01-01 05:00:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,sleeping,13.3,13.4,57.3,81.6,5,5,1500
1,2022-01-01 05:00:00,light1,light,living_room,off,0.0,1,sleeping,13.3,13.4,57.3,81.6,5,5,1500
1,2022-01-01 05:00:00,tv1,tv,living_room,off,0.0,1,sleeping,13.3,13.4,57.3,81.6,5,5,1500
1,2022-01-01 05:00:00,fridge1,fridge,kitchen,on,242.64,1,sleeping,13.3,13.4,57.3,81.6,5,5,1500
1,2022-01-01 05:00:00,washer1,washer,laundry_room,off,0.0,1,sleeping,13.3,13.4,57.3,81.6,5,5,1500
2,2022-01-01 05:00:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,sleeping,8.2,7.0,84.9,85.4,5,5,1500
2,2022-01-01 05:00:00,light2,light,living_room,off,0.0,1,sleeping,8.2,7.0,84.9,85.4,5,5,1500
2,2022-01-01 05:00:00,tv2,tv,living_room,on,340.6,1,sleeping,8.2,7.0,84.9,85.4,5,5,1500
2,2022-01-01 05:00:00,fridge2,fridge,kitchen,on,265.77,1,sleeping,8.2,7.0,84.9,85.4,5,5,1500
2,2022-01-01 05:00:00,washer2,washer,laundry_room,off,0.0,1,sleeping,8.2,7.0,84.9,85.4,5,5,1500
3,2022-01-01 05:00:00,air_conditioner3,air_conditioner,bedroom,off,0.0,1,sleeping,13.2,14.1,48.7,95.3,5,5,1500
3,2022-01-01 05:00:00,light3,light,living_room,off,0.0,1,sleeping,13.2,14.1,48.7,95.3,5,5,1500
3,2022-01-01 05:00:00,tv3,tv,living_room,off,0.0,1,sleeping,13.2,14.1,48.7,95.3,5,5,1500
3,2022-01-01 05:00:00,fridge3,fridge,kitchen,on,230.26,1,sleeping,13.2,14.1,48.7,95.3,5,5,1500
3,2022-01-01 05:00:00,washer3,washer,laundry_room,off,0.0,1,sleeping,13.2,14.1,48.7,95.3,5,5,1500
4,2022-01-01 05:00:00,air_conditioner4,air_conditioner,bedroom,off,0.0,1,sleeping,12.5,12.8,58.1,40.8,5,5,1500
4,2022-01-01 05:00:00,light4,light,living_room,off,0.0,1,sleeping,12.5,12.8,58.1,40.8,5,5,1500
4,2022-01-01 05:00:00,tv4,tv,living_room,off,0.0,1,sleeping,12.5,12.8,58.1,40.8,5,5,1500
4,2022-01-01 05:00:00,fridge4,fridge,kitchen,on,208.82,1,sleeping,12.5,12.8,58.1,40.8,5,5,1500
4,2022-01-01 05:00:00,washer4,washer,laundry_room,off,0.0,1,sleeping,12.5,12.8,58.1,40.8,5,5,1500
5,2022-01-01 05:00:00,air_conditioner5,air_conditioner,bedroom,off,0.0,1,sleeping,13.6,13.8,47.7,32.5,5,5,1500
5,2022-01-01 05:00:00,light5,light,living_room,off,0.0,1,sleeping,13.6,13.8,47.7,32.5,5,5,1500
5,2022-01-01 05:00:00,tv5,tv,living_room,on,375.52,1,sleeping,13.6,13.8,47.7,32.5,5,5,1500
5,2022-01-01 05:00:00,fridge5,fridge,kitchen,on,243.82,1,sleeping,13.6,13.8,47.7,32.5,5,5,1500
5,2022-01-01 05:00:00,washer5,washer,laundry_room,off,0.0,1,sleeping,13.6,13.8,47.7,32.5,5,5,1500
6,2022-01-01 05:00:00,air_conditioner6,air_conditioner,bedroom,off,0.0,1,sleeping,8.9,8.1,73.5,8.0,5,5,1500
6,2022-01-01 05:00:00,light6,light,living_room,on,192.43,1,sleeping,8.9,8.1,73.5,8.0,5,5,1500
6,2022-01-01 05:00:00,tv6,tv,living_room,off,0.0,1,sleeping,8.9,8.1,73.5,8.0,5,5,1500
6,2022-01-01 05:00:00,fridge6,fridge,kitchen,on,289.81,1,sleeping,8.9,8.1,73.5,8.0,5,5,1500
6,2022-01-01 05:00:00,washer6,washer,laundry_room,off,0.0,1,sleeping,8.9,8.1,73.5,8.0,5,5,1500
7,2022-01-01 05:00:00,air_conditioner7,air_conditioner,bedroom,off,0.0,1,sleeping,11.2,12.9,49.5,11.8,5,5,1500
7,2022-01-01 05:00:00,light7,light,living_room,off,0.0,1,sleeping,11.2,12.9,49.5,11.8,5,5,1500
7,2022-01-01 05:00:00,tv7,tv,living_room,off,0.0,1,sleeping,11.2,12.9,49.5,11.8,5,5,1500
7,2022-01-01 05:00:00,fridge7,fridge,kitchen,on,297.57,1,sleeping,11.2,12.9,49.5,11.8,5,5,1500
7,2022-01-01 05:00:00,washer7,washer,laundry_room,off,0.0,1,sleeping,11.2,12.9,49.5,11.8,5,5,1500
8,2022-01-01 05:00:00,air_conditioner8,air_conditioner,bedroom,off,0.0,1,sleeping,13.1,14.1,38.6,42.4,5,5,1500
8,2022-01-01 05:00:00,light8,light,living_room,off,0.0,1,sleeping,13.1,14.1,38.6,42.4,5,5,1500
8,2022-01-01 05:00:00,tv8,tv,living_room,off,0.0,1,sleeping,13.1,14.1,38.6,42.4,5,5,1500
8,2022-01-01 05:00:00,fridge8,fridge,kitchen,on,299.59,1,sleeping,13.1,14.1,38.6,42.4,5,5,1500
8,2022-01-01 05:00:00,washer8,washer,laundry_room,off,0.0,1,sleeping,13.1,14.1,38.6,42.4,5,5,1500
9,2022-01-01 05:00:00,air_conditioner9,air_conditioner,bedroom,off,0.0,1,sleeping,15.7,14.2,51.9,11.7,5,5,1500
9,2022-01-01 05:00:00,light9,light,living_room,off,0.0,1,sleeping,15.7,14.2,51.9,11.7,5,5,1500
9,2022-01-01 05:00:00,tv9,tv,living_room,off,0.0,1,sleeping,15.7,14.2,51.9,11.7,5,5,1500
9,2022-01-01 05:00:00,fridge9,fridge,kitchen,on,271.29,1,sleeping,15.7,14.2,51.9,11.7,5,5,1500
9,2022-01-01 05:00:00,washer9,washer,laundry_room,off,0.0,1,sleeping,15.7,14.2,51.9,11.7,5,5,1500
10,2022-01-01 05:00:00,air_conditioner10,air_conditioner,bedroom,off,0.0,1,sleeping,9.3,8.2,82.5,61.0,5,5,1500
10,2022-01-01 05:00:00,light10,light,living_room,off,0.0,1,sleeping,9.3,8.2,82.5,61.0,5,5,1500
10,2022-01-01 05:00:00,tv10,tv,living_room,on,307.07,1,sleeping,9.3,8.2,82.5,61.0,5,5,1500
10,2022-01-01 05:00:00,fridge10,fridge,kitchen,on,257.99,1,sleeping,9.3,8.2,82.5,61.0,5,5,1500
10,2022-01-01 05:00:00,washer10,washer,laundry_room,off,0.0,1,sleeping,9.3,8.2,82.5,61.0,5,5,1500
1,2022-01-01 05:15:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,sleeping,12.9,13.8,38.7,72.1,5,5,1500
1,2022-01-01 05:15:00,light1,light,living_room,off,0.0,1,sleeping,12.9,13.8,38.7,72.1,5,5,1500
1,2022-01-01 05:15:00,tv1,tv,living_room,off,0.0,1,sleeping,12.9,13.8,38.7,72.1,5,5,1500
1,2022-01-01 05:15:00,fridge1,fridge,kitchen,on,219.68,1,sleeping,12.9,13.8,38.7,72.1,5,5,1500
1,2022-01-01 05:15:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.9,13.8,38.7,72.1,5,5,1500
2,2022-01-01 05:15:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,sleeping,15.6,13.7,47.6,14.7,5,5,1500
2,2022-01-01 05:15:00,light2,light,living_room,off,0.0,1,sleeping,15.6,13.7,47.6,14.7,5,5,1500
2,2022-01-01 05:15:00,tv2,tv,living_room,off,0.0,1,sleeping,15.6,13.7,47.6,14.7,5,5,1500
2,2022-01-01 05:15:00,fridge2,fridge,kitchen,on,259.09,1,sleeping,15.6,13.7,47.6,14.7,5,5,1500
2,2022-01-01 05:15:00,washer2,washer,laundry_room,off,0.0,1,sleeping,15.6,13.7,47.6,14.7,5,5,1500
3,2022-01-01 05:15:00,air_conditioner3,air_conditioner,bedroom,off,0.0,1,sleeping,6.6,8.1,95.6,14.5,5,5,1500
3,2022-01-01 05:15:00,light3,light,living_room,off,0.0,1,sleeping,6.6,8.1,95.6,14.5,5,5,1500
3,2022-01-01 05:15:00,tv3,tv,living_room,off,0.0,1,sleeping,6.6,8.1,95.6,14.5,5,5,1500
3,2022-01-01 05:15:00,fridge3,fridge,kitchen,on,275.65,1,sleeping,6.6,8.1,95.6,14.5,5,5,1500
3,2022-01-01 05:15:00,washer3,washer,laundry_room,off,0.0,1,sleeping,6.6,8.1,95.6,14.5,5,5,1500
4,2022-01-01 05:15:00,air_conditioner4,air_conditioner,bedroom,off,0.0,1,sleeping,14.2,13.1,40.3,32.7,5,5,1500
4,2022-01-01 05:15:00,light4,light,living_room,off,0.0,1,sleeping,14.2,13.1,40.3,32.7,5,5,1500
4,2022-01-01 05:15:00,tv4,tv,living_room,off,0.0,1,sleeping,14.2,13.1,40.3,32.7,5,5,1500
4,2022-01-01 05:15:00,fridge4,fridge,kitchen,on,240.17,1,sleeping,14.2,13.1,40.3,32.7,5,5,1500
4,2022-01-01 05:15:00,washer4,washer,laundry_room,off,0.0,1,sleeping,14.2,13.1,40.3,32.7,5,5,1500
5,2022-01-01 05:15:00,air_conditioner5,air_conditioner,bedroom,off,0.0,1,sleeping,14.4,13.8,57.5,43.4,5,5,1500
5,2022-01-01 05:15:00,light5,light,living_room,off,0.0,1,sleeping,14.4,13.8,57.5,43.4,5,5,1500
5,2022-01-01 05:15:00,tv5,tv,living_room,off,0.0,1,sleeping,14.4,13.8,57.5,43.4,5,5,1500
5,2022-01-01 05:15:00,fridge5,fridge,kitchen,on,211.8,1,sleeping,14.4,13.8,57.5,43.4,5,5,1500
5,2022-01-01 05:15:00,washer5,washer,laundry_room,off,0.0,1,sleeping,14.4,13.8,57.5,43.4,5,5,1500
6,2022-01-01 05:15:00,air_conditioner6,air_conditioner,bedroom,off,0.0,1,sleeping,13.9,14.8,42.6,60.8,5,5,1500
6,2022-01-01 05:15:00,light6,light,living_room,off,0.0,1,sleeping,13.9,14.8,42.6,60.8,5,5,1500
6,2022-01-01 05:15:00,tv6,tv,living_room,off,0.0,1,sleeping,13.9,14.8,42.6,60.8,5,5,1500
6,2022-01-01 05:15:00,fridge6,fridge,kitchen,on,307.68,1,sleeping,13.9,14.8,42.6,60.8,5,5,1500
6,2022-01-01 05:15:00,washer6,washer,laundry_room,off,0.0,1,sleeping,13.9,14.8,42.6,60.8,5,5,1500
7,2022-01-01 05:15:00,air_conditioner7,air_conditioner,bedroom,off,0.0,1,sleeping,15.9,14.3,67.7,8.7,5,5,1500
7,2022-01-01 05:15:00,light7,light,living_room,off,0.0,1,sleeping,15.9,14.3,67.7,8.7,5,5,1500
7,2022-01-01 05:15:00,tv7,tv,living_room,off,0.0,1,sleeping,15.9,14.3,67.7,8.7,5,5,1500
7,2022-01-01 05:15:00,fridge7,fridge,kitchen,on,210.6,1,sleeping,15.9,14.3,67.7,8.7,5,5,1500
7,2022-01-01 05:15:00,washer7,washer,laundry_room,off,0.0,1,sleeping,15.9,14.3,67.7,8.7,5,5,1500
8,2022-01-01 05:15:00,air_conditioner8,air_conditioner,bedroom,off,0.0,1,sleeping,5.9,7.8,94.9,39.1,5,5,1500
8,2022-01-01 05:15:00,light8,light,living_room,off,0.0,1,sleeping,5.9,7.8,94.9,39.1,5,5,1500
8,2022-01-01 05:15:00,tv8,tv,living_room,on,394.28,1,sleeping,5.9,7.8,94.9,39.1,5,5,1500
8,2022-01-01 05:15:00,fridge8,fridge,kitchen,on,302.0,1,sleeping,5.9,7.8,94.9,39.1,5,5,1500
8,2022-01-01 05:15:00,washer8,washer,laundry_room,off,0.0,1,sleeping,5.9,7.8,94.9,39.1,5,5,1500
9,2022-01-01 05:15:00,air_conditioner9,air_conditioner,bedroom,off,0.0,1,sleeping,13.2,13.9,38.2,35.7,5,5,1500
9,2022-01-01 05:15:00,light9,light,living_room,off,0.0,1,sleeping,13.2,13.9,38.2,35.7,5,5,1500
9,2022-01-01 05:15:00,tv9,tv,living_room,off,0.0,1,sleeping,13.2,13.9,38.2,35.7,5,5,1500
9,2022-01-01 05:15:00,fridge9,fridge,kitchen,on,223.89,1,sleeping,13.2,13.9,38.2,35.7,5,5,1500
9,2022-01-01 05:15:00,washer9,washer,laundry_room,off,0.0,1,sleeping,13.2,13.9,38.2,35.7,5,5,1500
10,2022-01-01 05:15:00,air_conditioner10,air_conditioner,bedroom,off,0.0,1,sleeping,9.4,7.5,91.5,82.6,5,5,1500
10,2022-01-01 05:15:00,light10,light,living_room,off,0.0,1,sleeping,9.4,7.5,91.5,82.6,5,5,1500
10,2022-01-01 05:15:00,tv10,tv,living_room,off,0.0,1,sleeping,9.4,7.5,91.5,82.6,5,5,1500
10,2022-01-01 05:15:00,fridge10,fridge,kitchen,on,711.0342948478191,1,sleeping,9.4,7.5,91.5,82.6,5,5,1500
10,2022-01-01 05:15:00,washer10,washer,laundry_room,off,0.0,1,sleeping,9.4,7.5,91.5,82.6,5,5,1500
1,2022-01-01 05:30:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,sleeping,7.5,8.1,100.0,92.6,5,5,1500
1,2022-01-01 05:30:00,light1,light,living_room,off,0.0,1,sleeping,7.5,8.1,100.0,92.6,5,5,1500
1,2022-01-01 05:30:00,tv1,tv,living_room,off,0.0,1,sleeping,7.5,8.1,100.0,92.6,5,5,1500
1,2022-01-01 05:30:00,fridge1,fridge,kitchen,on,274.16,1,sleeping,7.5,8.1,100.0,92.6,5,5,1500
1,2022-01-01 05:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,7.5,8.1,100.0,92.6,5,5,1500
2,2022-01-01 05:30:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,sleeping,5.9,7.7,96.9,56.7,5,5,1500
2,2022-01-01 05:30:00,light2,light,living_room,off,0.0,1,sleeping,5.9,7.7,96.9,56.7,5,5,1500
2,2022-01-01 05:30:00,tv2,tv,living_room,off,0.0,1,sleeping,5.9,7.7,96.9,56.7,5,5,1500
2,2022-01-01 05:30:00,fridge2,fridge,kitchen,on,233.1,1,sleeping,5.9,7.7,96.9,56.7,5,5,1500
2,2022-01-01 05:30:00,washer2,washer,laundry_room,off,0.0,1,sleeping,5.9,7.7,96.9,56.7,5,5,1500
3,2022-01-01 05:30:00,air_conditioner3,air_conditioner,bedroom,off,0.0,1,sleeping,13.1,13.1,40.4,30.8,5,5,1500
3,2022-01-01 05:30:00,light3,light,living_room,off,0.0,1,sleeping,13.1,13.1,40.4,30.8,5,5,1500
3,2022-01-01 05:30:00,tv3,tv,living_room,off,0.0,1,sleeping,13.1,13.1,40.4,30.8,5,5,1500
3,2022-01-01 05:30:00,fridge3,fridge,kitchen,on,290.89,1,sleeping,13.1,13.1,40.4,30.8,5,5,1500
3,2022-01-01 05:30:00,washer3,washer,laundry_room,off,0.0,1,sleeping,13.1,13.1,40.4,30.8,5,5,1500
4,2022-01-01 05:30:00,air_conditioner4,air_conditioner,bedroom,off,0.0,1,sleeping,14.8,13.9,67.3,23.8,5,5,1500
4,2022-01-01 05:30:00,light4,light,living_room,off,0.0,1,sleeping,14.8,13.9,67.3,23.8,5,5,1500
4,2022-01-01 05:30:00,tv4,tv,living_room,on,336.66,1,sleeping,14.8,13.9,67.3,23.8,5,5,1500
4,2022-01-01 05:30:00,fridge4,fridge,kitchen,on,291.65,1,sleeping,14.8,13.9,67.3,23.8,5,5,1500
4,2022-01-01 05:30:00,washer4,washer,laundry_room,off,0.0,1,sleeping,14.8,13.9,67.3,23.8,5,5,1500
5,2022-01-01 05:30:00,air_conditioner5,air_conditioner,bedroom,off,0.0,1,sleeping,14.2,13.6,70.6,28.9,5,5,1500
5,2022-01-01 05:30:00,light5,light,living_room,off,0.0,1,sleeping,14.2,13.6,70.6,28.9,5,5,1500
5,2022-01-01 05:30:00,tv5,tv,living_room,off,0.0,1,sleeping,14.2,13.6,70.6,28.9,5,5,1500
5,2022-01-01 05:30:00,fridge5,fridge,kitchen,on,212.66,1,sleeping,14.2,13.6,70.6,28.9,5,5,1500
5,2022-01-01 05:30:00,washer5,washer,laundry_room,off,0.0,1,sleeping,14.2,13.6,70.6,28.9,5,5,1500
6,2022-01-01 05:30:00,air_conditioner6,air_conditioner,bedroom,off,0.0,1,sleeping,12.8,13.6,69.9,67.1,5,5,1500
6,2022-01-01 05:30:00,light6,light,living_room,off,0.0,1,sleeping,12.8,13.6,69.9,67.1,5,5,1500
6,2022-01-01 05:30:00,tv6,tv,living_room,off,0.0,1,sleeping,12.8,13.6,69.9,67.1,5,5,1500
6,2022-01-01 05:30:00,fridge6,fridge,kitchen,on,273.86,1,sleeping,12.8,13.6,69.9,67.1,5,5,1500
6,2022-01-01 05:30:00,washer6,washer,laundry_room,off,0.0,1,sleeping,12.8,13.6,69.9,67.1,5,5,1500
7,2022-01-01 05:30:00,air_conditioner7,air_conditioner,bedroom,off,0.0,1,sleeping,8.6,8.6,81.5,90.3,5,5,1500
7,2022-01-01 05:30:00,light7,light,living_room,off,0.0,1,sleeping,8.6,8.6,81.5,90.3,5,5,1500
7,2022-01-01 05:30:00,tv7,tv,living_room,off,0.0,1,sleeping,8.6,8.6,81.5,90.3,5,5,1500
7,2022-01-01 05:30:00,fridge7,fridge,kitchen,on,303.73,1,sleeping,8.6,8.6,81.5,90.3,5,5,1500
7,2022-01-01 05:30:00,washer7,washer,laundry_room,off,0.0,1,sleeping,8.6,8.6,81.5,90.3,5,5,1500
8,2022-01-01 05:30:00,air_conditioner8,air_conditioner,bedroom,off,0.0,1,sleeping,13.1,12.9,39.7,83.6,5,5,1500
8,2022-01-01 05:30:00,light8,light,living_room,off,0.0,1,sleeping,13.1,12.9,39.7,83.6,5,5,1500
8,2022-01-01 05:30:00,tv8,tv,living_room,off,0.0,1,sleeping,13.1,12.9,39.7,83.6,5,5,1500
8,2022-01-01 05:30:00,fridge8,fridge,kitchen,on,282.73,1,sleeping,13.1,12.9,39.7,83.6,5,5,1500
8,2022-01-01 05:30:00,washer8,washer,laundry_room,off,0.0,1,sleeping,13.1,12.9,39.7,83.6,5,5,1500
9,2022-01-01 05:30:00,air_conditioner9,air_conditioner,bedroom,off,0.0,1,sleeping,7.3,7.0,93.0,67.5,5,5,1500
9,2022-01-01 05:30:00,light9,light,living_room,off,0.0,1,sleeping,7.3,7.0,93.0,67.5,5,5,1500
9,2022-01-01 05:30:00,tv9,tv,living_room,off,0.0,1,sleeping,7.3,7.0,93.0,67.5,5,5,1500
9,2022-01-01 05:30:00,fridge9,fridge,kitchen,on,235.87,1,sleeping,7.3,7.0,93.0,67.5,5,5,1500
9,2022-01-01 05:30:00,washer9,washer,laundry_room,off,0.0,1,sleeping,7.3,7.0,93.0,67.5,5,5,1500
10,2022-01-01 05:30:00,air_conditioner10,air_conditioner,bedroom,off,0.0,1,sleeping,9.3,8.6,90.9,19.4,5,5,1500
10,2022-01-01 05:30:00,light10,light,living_room,off,0.0,1,sleeping,9.3,8.6,90.9,19.4,5,5,1500
10,2022-01-01 05:30:00,tv10,tv,living_room,off,0.0,1,sleeping,9.3,8.6,90.9,19.4,5,5,1500
10,2022-01-01 05:30:00,fridge10,fridge,kitchen,on,277.77,1,sleeping,9.3,8.6,90.9,19.4,5,5,1500
10,2022-01-01 05:30:00,washer10,washer,laundry_room,off,0.0,1,sleeping,9.3,8.6,90.9,19.4,5,5,1500
1,2022-01-01 05:45:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,sleeping,11.4,12.8,42.7,86.3,5,5,1500
1,2022-01-01 05:45:00,light1,light,living_room,off,0.0,1,sleeping,11.4,12.8,42.7,86.3,5,5,1500
1,2022-01-01 05:45:00,tv1,tv,living_room,off,0.0,1,sleeping,11.4,12.8,42.7,86.3,5,5,1500
1,2022-01-01 05:45:00,fridge1,fridge,kitchen,on,301.86,1,sleeping,11.4,12.8,42.7,86.3,5,5,1500
1,2022-01-01 05:45:00,washer1,washer,laundry_room,on,660.99,1,sleeping,11.4,12.8,42.7,86.3,5,5,1500
2,2022-01-01 05:45:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,sleeping,16.2,14.5,40.9,65.1,5,5,1500
2,2022-01-01 05:45:00,light2,light,living_room,off,0.0,1,sleeping,16.2,14.5,40.9,65.1,5,5,1500
2,2022-01-01 05:45:00,tv2,tv,living_room,off,0.0,1,sleeping,16.2,14.5,40.9,65.1,5,5,1500
2,2022-01-01 05:45:00,fridge2,fridge,kitchen,on,238.18,1,sleeping,16.2,14.5,40.9,65.1,5,5,1500
